segmento,n_qubits,dim_hilbert,strain_mean,strain_std,escala_energia,paso,tiempo,fidelidad,entropia_shannon,pureza,concentracion_espectral,frecuencia_dominante,estado_medido
5,7,|01000111>,20
5,7,|01010101>,14
5,7,|01000011>,24
5,7,|11011100>,16
5,7,|01111110>,14
5,7,|11111011>,11
5,7,|01011111>,23
5,7,|10111100>,14
5,7,|10111001>,25
5,7,|00011110>,10
5,7,|10100001>,25
5,7,|01010000>,19
5,7,|10000010>,21
5,7,|01110000>,22
5,7,|11110110>,10
5,7,|01011010>,15
5,7,|11110011>,6
5,7,|01010100>,25
5,7,|10110101>,11
5,7,|01101110>,24
5,7,|01111101>,24
5,7,|10010010>,22
5,7,|00101000>,15
5,7,|00100000>,11
5,7,|01001100>,27
5,7,|10001010>,21
5,7,|00110111>,14
5,7,|11001100>,18
5,7,|11011001>,14
5,7,|01111111>,27
5,7,|00101101>,13
5,7,|00001100>,10
5,7,|10110010>,22
5,7,|11001110>,18
5,7,|10110001>,18
5,7,|10100000>,15
5,7,|10101110>,21
5,7,|01101010>,15
5,7,|01101101>,36
5,7,|00011111>,11
5,7,|01100101>,16
5,7,|11111111>,9
5,7,|11111100>,4
5,7,|00001011>,8
5,7,|00100100>,9
5,7,|01100011>,22
5,7,|01001011>,20
5,7,|11110111>,6
5,7,|11111110>,2
5,7,|01011110>,17
5,7,|01010110>,30
5,7,|00110100>,21
5,7,|01001111>,12
5,7,|00010110>,6
5,7,|00111000>,17
5,7,|11010100>,9
5,7,|11010010>,11
5,7,|01101000>,20
5,7,|10110000>,14
5,7,|01100111>,32
5,7,|00001101>,6
5,7,|11101010>,14
5,7,|11000011>,18
5,7,|11011101>,9
5,7,|11110100>,7
5,7,|00001001>,4
5,7,|11010101>,9
5,7,|11100001>,10
5,7,|11011011>,10
5,7,|11100100>,7
5,7,|00001010>,5
5,7,|11110001>,8
5,7,|11101110>,4
5,7,|00010111>,3
5,7,|10111000>,15
5,7,|11101100>,6
5,7,|11100110>,6
5,7,|01000110>,22
5,7,|00101001>,13
5,7,|00011010>,8
5,7,|11111010>,4
5,7,|00110001>,11
5,7,|01100001>,19
5,7,|11011110>,6
5,7,|00000011>,3
5,7,|10000001>,15
5,7,|11010110>,7
5,7,|00100011>,10
5,7,|00011001>,8
5,7,|11101101>,7
5,7,|00010101>,11
5,7,|00000100>,4
5,7,|00110101>,13
5,7,|00001000>,7
5,7,|11100101>,9
5,7,|00001110>,3
5,7,|00000001>,3
5,7,|00111100>,14
5,7,|00010010>,9
5,7,|00000010>,1
5,8,|11110110>,5
5,8,|01001010>,16
5,8,|10010111>,14
5,8,|01100101>,20
5,8,|01101011>,31
5,8,|10100011>,27
5,8,|11011100>,16
5,8,|10010011>,19
5,8,|10101011>,21
5,8,|00110001>,16
5,8,|01001110>,21
5,8,|11100010>,14
5,8,|01110101>,24
5,8,|10010110>,25
5,8,|10101101>,20
5,8,|10011000>,20
5,8,|01011010>,29
5,8,|11011011>,14
5,8,|01010010>,20
5,8,|10111011>,14
5,8,|11100001>,11
5,8,|01010110>,25
5,8,|01011001>,24
5,8,|10011011>,35
5,8,|11001000>,11
5,8,|01111111>,26
5,8,|10010001>,20
5,8,|01001111>,18
5,8,|11011001>,10
5,8,|11000001>,19
5,8,|01100001>,13
5,8,|01000110>,20
5,8,|11000000>,18
5,8,|01000111>,12
5,8,|01101111>,26
5,8,|00110111>,25
5,8,|10100110>,26
5,8,|01011011>,17
5,8,|10000010>,29
5,8,|01010111>,24
5,8,|10001110>,23
5,8,|01101101>,33
5,8,|00111010>,17
5,8,|11001111>,12
5,8,|10100010>,16
5,8,|10011001>,21
5,8,|11110000>,10
5,8,|10101100>,19
5,8,|11010110>,17
5,8,|00010010>,4
5,8,|10000000>,27
5,8,|10110101>,20
5,8,|11010001>,19
5,8,|00111001>,19
5,8,|11101010>,9
5,8,|11111110>,7
5,8,|10110110>,22
5,8,|10100111>,16
5,8,|10100001>,18
5,8,|00011111>,14
5,8,|01001011>,13
5,8,|11010000>,19
5,8,|00001100>,6
5,8,|01010000>,20
5,8,|10001101>,24
5,8,|01100011>,25
5,8,|01110111>,20
5,8,|00101111>,13
5,8,|01100000>,21
5,8,|11110100>,11
5,8,|10101111>,17
5,8,|01101010>,26
5,8,|00101011>,13
5,8,|10111110>,22
5,8,|01111101>,29
5,8,|10001111>,18
5,8,|10100101>,14
5,8,|00101010>,12
5,8,|01000101>,13
5,8,|00101101>,15
5,8,|01001100>,17
5,8,|10000110>,24
5,8,|00011000>,9
5,8,|10011110>,20
5,8,|01101100>,27
5,8,|11110001>,5
5,8,|10110000>,17
5,8,|11000011>,29
5,8,|10110111>,12
5,8,|10111000>,23
5,8,|10101010>,21
5,8,|00111110>,21
5,8,|10100000>,19
5,8,|10001100>,17
5,8,|01000100>,16
5,8,|00010101>,7
5,8,|01111011>,29
5,8,|00101100>,9
5,8,|00100111>,15
5,8,|01110110>,26
5,8,|10001011>,20
5,8,|11011010>,10
5,8,|00100101>,16
5,8,|11010111>,14
5,8,|10000100>,19
5,8,|10100100>,17
5,8,|00001011>,9
5,8,|00101001>,12
5,8,|10011101>,26
5,8,|00001110>,11
5,8,|10011010>,22
5,8,|11001100>,24
5,8,|00010111>,11
5,8,|01110001>,26
5,8,|11001010>,15
5,8,|01000000>,13
5,8,|10110010>,21
5,8,|10111111>,15
5,8,|01011110>,25
5,8,|11001101>,12
5,8,|01100010>,19
5,8,|01000001>,17
5,8,|01100100>,30
5,8,|01111110>,23
5,8,|11101011>,12
5,8,|01001101>,15
5,8,|00011100>,8
5,8,|11100011>,5
5,8,|00111101>,13
5,8,|01111100>,15
5,8,|00110110>,22
5,8,|10001001>,18
5,8,|00100010>,11
5,8,|00001001>,3
5,8,|01111010>,32
5,8,|10101110>,18
5,8,|11000111>,15
5,8,|10110100>,18
5,8,|11001110>,17
5,8,|00110100>,17
5,8,|01011100>,17
5,8,|11010100>,10
5,8,|00011010>,6
5,8,|00101110>,12
5,8,|01111001>,23
5,8,|01101110>,26
5,8,|10010000>,21
5,8,|11011101>,18
5,8,|01110010>,18
5,8,|00100110>,11
5,8,|11101111>,7
5,8,|10010010>,21
5,8,|10101000>,22
5,8,|10000111>,23
5,8,|00100001>,11
5,8,|00111000>,12
5,8,|10011111>,28
5,8,|11010010>,12
5,8,|10111101>,20
5,8,|00001111>,6
5,8,|00110010>,18
5,8,|10110001>,15
5,8,|11000110>,15
5,8,|10001000>,31
5,8,|10111100>,24
5,8,|11101000>,12
5,8,|10111001>,18
5,8,|00101000>,5
5,8,|01111000>,31
5,8,|00110000>,22
5,8,|00001010>,2
5,8,|01001000>,13
5,8,|00111111>,20
5,8,|01010101>,30
5,8,|10000011>,24
5,8,|10000101>,19
5,8,|01010100>,21
5,8,|11011110>,9
5,8,|00011011>,12
5,8,|11000100>,21
5,8,|11000010>,12
5,8,|10111010>,11
5,8,|10010101>,24
5,8,|01101001>,24
5,8,|00111100>,10
5,8,|00011101>,11
5,8,|00110101>,9
5,8,|01001001>,23
5,8,|00010100>,5
5,8,|11111000>,9
5,8,|00110011>,15
5,8,|01100111>,24
5,8,|01000011>,12
5,8,|11010011>,14
5,8,|11111101>,7
5,8,|11001001>,13
5,8,|00010110>,7
5,8,|11101001>,12
5,8,|11110010>,14
5,8,|01010001>,14
5,8,|01101000>,23
5,8,|11011000>,14
5,8,|10001010>,24
5,8,|11010101>,18
5,8,|01011111>,16
5,8,|11100100>,4
5,8,|00011110>,7
5,8,|01110000>,25
5,8,|01011101>,23
5,8,|10000001>,24
5,8,|01010011>,26
5,8,|11111111>,6
5,8,|01110100>,21
5,8,|10011100>,22
5,8,|00010001>,7
5,8,|11101100>,10
5,8,|11111011>,9
5,8,|10010100>,21
5,8,|00010000>,7
5,8,|01011000>,27
5,8,|10110011>,12
5,8,|00011001>,9
5,8,|00000000>,7
5,8,|11100111>,8
5,8,|01110011>,23
5,8,|11011111>,11
5,8,|11001011>,11
5,8,|00001000>,8
5,8,|00000011>,4
5,8,|11111010>,6
5,8,|00000100>,6
5,8,|11110101>,8
5,8,|00100000>,5
5,8,|11000101>,22
5,8,|00000101>,2
5,8,|00000110>,6
5,8,|01100110>,14
5,8,|01000010>,19
5,8,|11100000>,11
5,8,|11100110>,9
5,8,|00100011>,8
5,8,|10101001>,8
5,8,|00010011>,4
5,8,|11100101>,6
5,8,|11110011>,3
5,8,|11110111>,4
5,8,|11101101>,6
5,8,|00000010>,4
5,8,|11111100>,3
5,8,|00111011>,14
5,8,|11111001>,8
5,8,|11101110>,9
5,8,|00001101>,6
5,8,|00000001>,2
5,8,|00000111>,1
5,8,|00100100>,1
5,9,|01001111>,23
5,9,|01001100>,27
5,9,|00000010>,5
5,9,|01100011>,22
5,9,|10011101>,25
5,9,|00001010>,9
5,9,|00010101>,8
5,9,|11011010>,15
5,9,|11101110>,9
5,9,|11111111>,6
5,9,|01010101>,16
5,9,|10010011>,29
5,9,|11000111>,19
5,9,|01010010>,13
5,9,|10000100>,21
5,9,|11101100>,10
5,9,|11110111>,7
5,9,|01100100>,20
5,9,|10111110>,18
5,9,|10110111>,26
5,9,|11110000>,4
5,9,|01100000>,23
5,9,|11011100>,16
5,9,|10101000>,25
5,9,|10000011>,28
5,9,|11010011>,15
5,9,|10011001>,29
5,9,|00011010>,6
5,9,|11000011>,13
5,9,|01111010>,25
5,9,|10100111>,22
5,9,|00001101>,6
5,9,|00110100>,16
5,9,|10000000>,26
5,9,|01000001>,16
5,9,|10111111>,16
5,9,|01001001>,13
5,9,|01011011>,19
5,9,|00110110>,13
5,9,|00100010>,11
5,9,|01111011>,34
5,9,|10011010>,26
5,9,|11100001>,14
5,9,|10110001>,16
5,9,|01110000>,26
5,9,|00001110>,10
5,9,|01110011>,23
5,9,|10111010>,17
5,9,|00111000>,15
5,9,|00001100>,7
5,9,|01011010>,19
5,9,|10001011>,18
5,9,|10101010>,23
5,9,|11001000>,15
5,9,|10001111>,14
5,9,|01000011>,22
5,9,|01010100>,22
5,9,|00011001>,6
5,9,|00011100>,13
5,9,|11001101>,12
5,9,|01110110>,19
5,9,|01100001>,26
5,9,|11010100>,17
5,9,|10110101>,14
5,9,|00101010>,11
5,9,|00101111>,10
5,9,|10100000>,24
5,9,|10001001>,27
5,9,|01111001>,22
5,9,|11100011>,9
5,9,|10010001>,22
5,9,|01010001>,27
5,9,|11111000>,3
5,9,|10010110>,26
5,9,|10011011>,31
5,9,|01111111>,27
5,9,|10100101>,23
5,9,|00100000>,5
5,9,|01000110>,12
5,9,|01110001>,23
5,9,|10100110>,23
5,9,|11001010>,12
5,9,|11011101>,18
5,9,|01010110>,18
5,9,|10111100>,9
5,9,|10101011>,25
5,9,|10000010>,18
5,9,|00001111>,8
5,9,|01101100>,22
5,9,|01000000>,8
5,9,|11000000>,17
5,9,|11100111>,8
5,9,|11100000>,12
5,9,|00001001>,7
5,9,|01100110>,25
5,9,|10101111>,22
5,9,|10001100>,24
5,9,|11100100>,12
5,9,|01001011>,18
5,9,|01111110>,27
5,9,|01101110>,20
5,9,|10010101>,19
5,9,|11110100>,4
5,9,|10000101>,22
5,9,|10011100>,23
5,9,|00010111>,11
5,9,|00111100>,14
5,9,|01000100>,14
5,9,|11010111>,14
5,9,|11100101>,13
5,9,|00110111>,22
5,9,|11011011>,12
5,9,|11001111>,14
5,9,|01111101>,16
5,9,|01001000>,20
5,9,|01110101>,21
5,9,|01100010>,25
5,9,|01001110>,24
5,9,|11000010>,12
5,9,|00010011>,9
5,9,|11110101>,12
5,9,|11010001>,10
5,9,|10100010>,25
5,9,|00111010>,15
5,9,|11101011>,12
5,9,|00110101>,15
5,9,|10001110>,28
5,9,|00111111>,12
5,9,|00101011>,11
5,9,|11010010>,12
5,9,|00110001>,16
5,9,|11101000>,12
5,9,|11000001>,21
5,9,|01011100>,13
5,9,|01011001>,27
5,9,|00010110>,6
5,9,|10010000>,27
5,9,|10110000>,18
5,9,|11101001>,10
5,9,|01000010>,15
5,9,|10011000>,18
5,9,|10101001>,22
5,9,|10111001>,14
5,9,|10101100>,22
5,9,|10110010>,19
5,9,|10100100>,13
5,9,|00000101>,7
5,9,|11100010>,11
5,9,|01010111>,28
5,9,|01010000>,24
5,9,|11001110>,9
5,9,|01110100>,27
5,9,|00111001>,16
5,9,|10011111>,20
5,9,|01101001>,22
5,9,|01101011>,24
5,9,|10110100>,17
5,9,|01100111>,25
5,9,|00010010>,6
5,9,|01110111>,20
5,9,|10011110>,19
5,9,|00100101>,12
5,9,|10111011>,24
5,9,|00110011>,12
5,9,|00100111>,12
5,9,|01000111>,23
5,9,|10010111>,16
5,9,|01011101>,21
5,9,|11001011>,21
5,9,|11011000>,11
5,9,|10001101>,25
5,9,|01111100>,21
5,9,|01101000>,14
5,9,|11101010>,6
5,9,|11001100>,16
5,9,|10000111>,31
5,9,|00111110>,11
5,9,|11111100>,8
5,9,|10110011>,24
5,9,|01100101>,17
5,9,|01010011>,18
5,9,|01101111>,20
5,9,|10010100>,23
5,9,|00110010>,10
5,9,|00100001>,10
5,9,|10001010>,22
5,9,|10111000>,17
5,9,|11111110>,6
5,9,|10101101>,22
5,9,|10010010>,22
5,9,|01011000>,22
5,9,|00101100>,18
5,9,|00011000>,7
5,9,|01111000>,28
5,9,|00011011>,7
5,9,|01001101>,25
5,9,|01101101>,22
5,9,|10101110>,22
5,9,|01000101>,21
5,9,|11001001>,12
5,9,|10100001>,19
5,9,|01011111>,19
5,9,|10000001>,26
5,9,|00110000>,9
5,9,|10100011>,21
5,9,|00010000>,8
5,9,|00111101>,21
5,9,|10000110>,27
5,9,|10111101>,15
5,9,|11011001>,11
5,9,|00011101>,10
5,9,|01101010>,20
5,9,|10110110>,17
5,9,|01110010>,22
5,9,|01001010>,13
5,9,|11110010>,9
5,9,|00101101>,15
5,9,|11111010>,13
5,9,|11000101>,22
5,9,|00101001>,12
5,9,|11111101>,6
5,9,|11101101>,9
5,9,|11010110>,12
5,9,|11000110>,16
5,9,|00011111>,8
5,9,|11010000>,18
5,9,|11000100>,16
5,9,|00100100>,9
5,9,|11110011>,9
5,9,|11101111>,9
5,9,|11111001>,5
5,9,|11011110>,17
5,9,|00000000>,4
5,9,|00000001>,4
5,9,|01011110>,17
5,9,|11111011>,8
5,9,|00111011>,14
5,9,|00101000>,10
5,9,|00101110>,10
5,9,|10001000>,24
5,9,|00010001>,5
5,9,|11100110>,10
5,9,|00010100>,5
5,9,|00000111>,5
5,9,|11110110>,8
5,9,|00001000>,3
5,9,|00000100>,4
5,9,|11011111>,8
5,9,|00100011>,10
5,9,|00100110>,13
5,9,|00000110>,6
5,9,|11110001>,8
5,9,|11010101>,7
5,9,|00011110>,4
5,9,|00001011>,3
5,9,|00000011>,2
5,10,|01010110>,33
5,10,|10001111>,12
5,10,|10111101>,19
5,10,|00000111>,5
5,10,|10011101>,18
5,10,|01010111>,21
5,10,|10111010>,13
5,10,|01111010>,26
5,10,|01100101>,16
5,10,|00111101>,14
5,10,|01011110>,13
5,10,|00010111>,7
5,10,|10101100>,18
5,10,|01100011>,27
5,10,|10110110>,17
5,10,|00100110>,9
5,10,|10101010>,20
5,10,|00011100>,10
5,10,|10100011>,21
5,10,|10000111>,28
5,10,|10100100>,22
5,10,|01010011>,22
5,10,|01111001>,19
5,10,|11100001>,9
5,10,|00011010>,14
5,10,|01110100>,29
5,10,|01100000>,17
5,10,|00100010>,10
5,10,|11101011>,16
5,10,|11100000>,11
5,10,|10010110>,23
5,10,|10001100>,28
5,10,|01001011>,13
5,10,|00111100>,16
5,10,|11010110>,6
5,10,|11000000>,30
5,10,|01000010>,12
5,10,|11000011>,25
5,10,|11110011>,8
5,10,|10110100>,17
5,10,|01111110>,22
5,10,|00001100>,9
5,10,|01000110>,21
5,10,|10010010>,21
5,10,|10000100>,20
5,10,|01011000>,21
5,10,|01111111>,24
5,10,|10111001>,16
5,10,|01111100>,25
5,10,|00111000>,22
5,10,|10001011>,11
5,10,|10010100>,24
5,10,|11011101>,12
5,10,|01101110>,20
5,10,|00011001>,7
5,10,|10001000>,23
5,10,|10001101>,26
5,10,|10011011>,30
5,10,|01101000>,21
5,10,|01001101>,24
5,10,|01001001>,20
5,10,|10110000>,17
5,10,|01011010>,27
5,10,|00100111>,11
5,10,|11011000>,13
5,10,|01011111>,23
5,10,|11100100>,11
5,10,|01011011>,19
5,10,|10011000>,27
5,10,|11001110>,12
5,10,|01110110>,18
5,10,|11110000>,6
5,10,|10010101>,28
5,10,|11000110>,12
5,10,|10011110>,27
5,10,|10101011>,23
5,10,|11011100>,9
5,10,|01111000>,20
5,10,|11111010>,4
5,10,|11001101>,19
5,10,|11100101>,11
5,10,|01000100>,26
5,10,|01010100>,30
5,10,|11011111>,15
5,10,|11011011>,11
5,10,|10100101>,25
5,10,|10000110>,22
5,10,|01001100>,19
5,10,|11100010>,12
5,10,|10100111>,29
5,10,|11001111>,22
5,10,|10001110>,25
5,10,|10110111>,12
5,10,|11000001>,17
5,10,|00111010>,24
5,10,|01011101>,30
5,10,|00110111>,10
5,10,|00110001>,11
5,10,|00110110>,25
5,10,|00101000>,17
5,10,|10010111>,23
5,10,|11001001>,15
5,10,|01001010>,19
5,10,|01100001>,23
5,10,|10110101>,19
5,10,|10101111>,25
5,10,|11100111>,12
5,10,|01110101>,21
5,10,|01010010>,14
5,10,|10000101>,28
5,10,|10000010>,9
5,10,|10010001>,27
5,10,|11110101>,8
5,10,|00100011>,13
5,10,|11001010>,14
5,10,|01000000>,22
5,10,|10100001>,13
5,10,|11010111>,16
5,10,|01101101>,20
5,10,|01110001>,19
5,10,|00110010>,10
5,10,|11110110>,11
5,10,|00101101>,10
5,10,|11001100>,17
5,10,|01111101>,23
5,10,|10101001>,19
5,10,|01101001>,21
5,10,|00011011>,6
5,10,|10101000>,20
5,10,|11101000>,11
5,10,|01101010>,31
5,10,|10000000>,21
5,10,|00000101>,2
5,10,|10110010>,25
5,10,|11111110>,6
5,10,|11000111>,19
5,10,|01000001>,14
5,10,|01011001>,25
5,10,|01100110>,17
5,10,|00100100>,7
5,10,|11000100>,26
5,10,|10011001>,16
5,10,|00011101>,11
5,10,|00001010>,6
5,10,|10001010>,16
5,10,|11011110>,14
5,10,|00101100>,6
5,10,|00111110>,21
5,10,|01101011>,27
5,10,|11110010>,6
5,10,|10100000>,29
5,10,|01010000>,32
5,10,|01111011>,22
5,10,|10010000>,26
5,10,|01110010>,20
5,10,|01100100>,21
5,10,|11100011>,12
5,10,|00011110>,10
5,10,|10111100>,11
5,10,|10011100>,27
5,10,|01000101>,20
5,10,|10000011>,29
5,10,|10010011>,17
5,10,|11101010>,12
5,10,|01010001>,28
5,10,|10110011>,26
5,10,|10111110>,16
5,10,|11000010>,17
5,10,|00101110>,14
5,10,|00100101>,16
5,10,|00111001>,10
5,10,|11001000>,17
5,10,|01000111>,15
5,10,|11111100>,11
5,10,|10111000>,19
5,10,|01010101>,26
5,10,|00110011>,19
5,10,|01000011>,14
5,10,|01110111>,24
5,10,|01101100>,27
5,10,|10011111>,19
5,10,|00100000>,12
5,10,|00010011>,6
5,10,|10100010>,19
5,10,|11011001>,11
5,10,|11101001>,9
5,10,|00011111>,10
5,10,|01001111>,12
5,10,|10001001>,21
5,10,|11111001>,7
5,10,|01101111>,25
5,10,|01001110>,13
5,10,|00110100>,14
5,10,|11101100>,13
5,10,|11010101>,10
5,10,|11111101>,9
5,10,|00010000>,2
5,10,|10110001>,23
5,10,|00001110>,5
5,10,|01110011>,25
5,10,|10101101>,17
5,10,|00101011>,15
5,10,|01100111>,18
5,10,|11001011>,18
5,10,|11010100>,11
5,10,|00110101>,16
5,10,|11101101>,9
5,10,|10011010>,16
5,10,|10000001>,18
5,10,|00001011>,7
5,10,|01100010>,31
5,10,|00101001>,14
5,10,|01011100>,19
5,10,|11010001>,14
5,10,|11110100>,5
5,10,|10101110>,19
5,10,|00110000>,12
5,10,|00000001>,4
5,10,|00010101>,8
5,10,|10111111>,14
5,10,|00011000>,6
5,10,|00111111>,13
5,10,|11010000>,12
5,10,|11110001>,6
5,10,|00101010>,13
5,10,|10100110>,16
5,10,|11011010>,11
5,10,|00000000>,4
5,10,|11100110>,4
5,10,|01110000>,25
5,10,|11111000>,7
5,10,|00010010>,7
5,10,|11101111>,9
5,10,|11101110>,6
5,10,|11000101>,16
5,10,|11110111>,11
5,10,|01001000>,13
5,10,|00001101>,4
5,10,|00010100>,3
5,10,|00000010>,4
5,10,|00010110>,6
5,10,|00111011>,7
5,10,|11111111>,2
5,10,|10111011>,11
5,10,|00000011>,4
5,10,|11010011>,12
5,10,|00000110>,4
5,10,|11010010>,11
5,10,|00100001>,13
5,10,|00101111>,12
5,10,|00001001>,5
5,10,|00000100>,5
5,10,|11111011>,7
5,10,|00001111>,5
5,10,|00010001>,8
5,10,|00001000>,1
5,11,|10011110>,19
5,11,|10100110>,25
5,11,|01011010>,24
5,11,|11101111>,5
5,11,|10001000>,18
5,11,|10011011>,25
5,11,|10100001>,28
5,11,|11100011>,11
5,11,|01111001>,18
5,11,|01111000>,39
5,11,|11011000>,13
5,11,|00100010>,10
5,11,|11110110>,8
5,11,|10101001>,16
5,11,|01001010>,15
5,11,|10010011>,22
5,11,|01100011>,25
5,11,|11000100>,16
5,11,|01110100>,28
5,11,|01101000>,19
5,11,|00010100>,6
5,11,|10110010>,12
5,11,|01001000>,20
5,11,|00110010>,17
5,11,|01000001>,15
5,11,|01110010>,29
5,11,|10110101>,20
5,11,|11100010>,8
5,11,|11010110>,12
5,11,|01110001>,23
5,11,|01111101>,17
5,11,|11100110>,11
5,11,|01101011>,16
5,11,|11110001>,9
5,11,|00110110>,15
5,11,|11000010>,16
5,11,|00111100>,28
5,11,|11011001>,13
5,11,|01011101>,22
5,11,|11000011>,21
5,11,|11001001>,17
5,11,|00110001>,13
5,11,|11111101>,6
5,11,|00011001>,11
5,11,|10101011>,25
5,11,|10100011>,23
5,11,|01010111>,21
5,11,|11011100>,8
5,11,|00111001>,18
5,11,|11001000>,19
5,11,|10010100>,23
5,11,|10110110>,22
5,11,|10111101>,16
5,11,|01100101>,23
5,11,|01111111>,25
5,11,|11010010>,18
5,11,|01010000>,23
5,11,|11010000>,16
5,11,|10001100>,18
5,11,|00010010>,7
5,11,|00110011>,17
5,11,|10010000>,21
5,11,|00010111>,4
5,11,|01111011>,13
5,11,|11000111>,11
5,11,|10110011>,25
5,11,|11010001>,10
5,11,|01000100>,18
5,11,|01000010>,21
5,11,|01000011>,19
5,11,|11001111>,15
5,11,|01011110>,21
5,11,|10011100>,27
5,11,|10111100>,18
5,11,|10101101>,22
5,11,|11000000>,16
5,11,|10100101>,18
5,11,|10110111>,17
5,11,|10001111>,21
5,11,|00111011>,16
5,11,|01101111>,29
5,11,|11101011>,8
5,11,|00100101>,12
5,11,|10001010>,24
5,11,|00101110>,14
5,11,|11111010>,11
5,11,|11001110>,16
5,11,|01101001>,30
5,11,|11001100>,22
5,11,|10010010>,36
5,11,|00111000>,14
5,11,|11001011>,14
5,11,|10001011>,27
5,11,|01011001>,27
5,11,|01111100>,33
5,11,|10011000>,24
5,11,|10001001>,22
5,11,|10000010>,21
5,11,|10000011>,19
5,11,|10101000>,20
5,11,|10100010>,22
5,11,|10111001>,17
5,11,|10100000>,21
5,11,|01010100>,20
5,11,|00010110>,11
5,11,|10000000>,23
5,11,|01100001>,19
5,11,|10001101>,24
5,11,|11110111>,8
5,11,|01000110>,17
5,11,|10010110>,30
5,11,|10000101>,38
5,11,|01100010>,23
5,11,|00011000>,6
5,11,|10110001>,19
5,11,|01010110>,25
5,11,|01001101>,18
5,11,|00100111>,12
5,11,|00011110>,14
5,11,|01011011>,23
5,11,|10110100>,22
5,11,|11011011>,13
5,11,|10000110>,24
5,11,|01000111>,15
5,11,|11101101>,10
5,11,|00110101>,10
5,11,|01100000>,23
5,11,|10010111>,19
5,11,|01010011>,18
5,11,|10010001>,35
5,11,|10010101>,22
5,11,|01111110>,27
5,11,|10000100>,29
5,11,|01001111>,23
5,11,|10011010>,19
5,11,|01001001>,14
5,11,|00011011>,5
5,11,|00101111>,11
5,11,|00010101>,14
5,11,|11100101>,11
5,11,|01000101>,23
5,11,|01110101>,19
5,11,|11011110>,11
5,11,|00101100>,14
5,11,|11111110>,6
5,11,|01101101>,22
5,11,|10111010>,22
5,11,|10100100>,16
5,11,|11011010>,14
5,11,|01010001>,19
5,11,|10111011>,14
5,11,|01100111>,25
5,11,|10000111>,23
5,11,|01101100>,18
5,11,|11100000>,9
5,11,|00000010>,5
5,11,|01111010>,24
5,11,|11100001>,15
5,11,|10011111>,21
5,11,|01101110>,25
5,11,|10011101>,15
5,11,|10101010>,16
5,11,|01110111>,20
5,11,|00011101>,10
5,11,|11000110>,15
5,11,|00010011>,5
5,11,|01000000>,17
5,11,|00001110>,6
5,11,|10011001>,11
5,11,|11110101>,7
5,11,|01011000>,14
5,11,|11101000>,12
5,11,|10100111>,25
5,11,|01001110>,17
5,11,|00011100>,12
5,11,|11011111>,15
5,11,|10101111>,16
5,11,|11101001>,10
5,11,|00100100>,8
5,11,|11110100>,12
5,11,|11111011>,8
5,11,|00111010>,21
5,11,|01010101>,16
5,11,|00111111>,16
5,11,|01100100>,24
5,11,|01001011>,14
5,11,|10001110>,19
5,11,|00100011>,15
5,11,|01110110>,24
5,11,|01101010>,27
5,11,|10101110>,23
5,11,|01001100>,17
5,11,|00000110>,5
5,11,|11100100>,6
5,11,|00000111>,9
5,11,|00101011>,10
5,11,|00110000>,17
5,11,|00010001>,6
5,11,|11010011>,15
5,11,|10111111>,15
5,11,|11001010>,18
5,11,|01100110>,16
5,11,|10110000>,10
5,11,|10000001>,24
5,11,|00100000>,10
5,11,|00001101>,5
5,11,|00001010>,7
5,11,|10111000>,19
5,11,|00100110>,15
5,11,|10111110>,4
5,11,|11000101>,10
5,11,|11001101>,19
5,11,|11010100>,12
5,11,|00001001>,7
5,11,|00000100>,3
5,11,|11010101>,16
5,11,|00111110>,12
5,11,|00010000>,10
5,11,|11010111>,16
5,11,|00101010>,14
5,11,|00011111>,10
5,11,|01011111>,18
5,11,|11101100>,16
5,11,|11111100>,4
5,11,|10101100>,20
5,11,|00110111>,19
5,11,|01010010>,17
5,11,|01011100>,10
5,11,|01110000>,26
5,11,|00101000>,4
5,11,|11110011>,4
5,11,|00110100>,7
5,11,|00101101>,8
5,11,|00001111>,7
5,11,|00000101>,4
5,11,|11110010>,10
5,11,|00001100>,4
5,11,|11011101>,11
5,11,|11000001>,15
5,11,|01110011>,21
5,11,|00000001>,3
5,11,|11110000>,7
5,11,|00011010>,8
5,11,|00111101>,12
5,11,|11101010>,12
5,11,|11111001>,9
5,11,|11100111>,5
5,11,|11101110>,6
5,11,|00000000>,2
5,11,|00001000>,5
5,11,|00100001>,12
5,11,|00000011>,3
5,11,|11111000>,6
5,11,|00101001>,9
5,11,|00001011>,5
5,11,|11111111>,2
5,12,|01100110>,14
5,12,|10101101>,20
5,12,|10000110>,17
5,12,|11101011>,12
5,12,|00111011>,17
5,12,|11000011>,21
5,12,|10011101>,27
5,12,|00101101>,16
5,12,|10101001>,16
5,12,|01110011>,17
5,12,|11011110>,11
5,12,|00100100>,11
5,12,|00101011>,19
5,12,|10001011>,27
5,12,|00100110>,9
5,12,|01000110>,15
5,12,|10111000>,17
5,12,|10111001>,19
5,12,|00111110>,19
5,12,|10010110>,27
5,12,|10010111>,31
5,12,|01111100>,19
5,12,|11010110>,9
5,12,|11010111>,9
5,12,|10100010>,18
5,12,|01110101>,27
5,12,|00000000>,4
5,12,|11010101>,11
5,12,|10001000>,31
5,12,|11010000>,10
5,12,|01101011>,25
5,12,|01000010>,13
5,12,|01001101>,23
5,12,|00111100>,19
5,12,|11010011>,16
